% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
189 +1.453952336e-08 +1.453952336e-08 -1.336400000e+02 -1.336400000e+02 +3.1449e+00 +3.6600e+00
205 +1.730342092e-09 +1.730342092e-09 -1.336400000e+02 -1.336400000e+02 +3.1448e+00 +3.6600e+00
% function evaluation | noise-free fitness - Fopt (-5.780000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.603115276e+00 +3.603115276e+00 -2.176884724e+00 -2.176884724e+00 -3.8563e+00 -3.2229e+00
17 +1.333326536e+00 +1.333326536e+00 -4.446673464e+00 -4.446673464e+00 -3.2745e+00 -2.7594e+00
29 +1.028925793e-01 +1.028925793e-01 -5.677107421e+00 -5.677107421e+00 -2.6528e+00 -1.9927e+00
51 +6.950093561e-02 +6.950093561e-02 -5.710499064e+00 -5.710499064e+00 -2.6022e+00 -2.0275e+00
53 +1.796747798e-02 +1.796747798e-02 -5.762032522e+00 -5.762032522e+00 -2.3981e+00 -1.9545e+00
62 +9.335365014e-03 +9.335365014e-03 -5.770664635e+00 -5.770664635e+00 -2.4348e+00 -2.0462e+00
72 +1.756993991e-03 +1.756993991e-03 -5.778243006e+00 -5.778243006e+00 -2.3630e+00 -2.0398e+00
79 +9.990541002e-04 +9.990541002e-04 -5.779000946e+00 -5.779000946e+00 -2.3350e+00 -2.0463e+00
87 +3.403723502e-04 +3.403723502e-04 -5.779659628e+00 -5.779659628e+00 -2.3574e+00 -2.0886e+00
109 +2.190581407e-04 +2.190581407e-04 -5.779780942e+00 -5.779780942e+00 -2.3302e+00 -2.0697e+00
115 +5.373895926e-05 +5.373895926e-05 -5.779946261e+00 -5.779946261e+00 -2.3488e+00 -2.0816e+00
139 +3.150266229e-05 +3.150266229e-05 -5.779968497e+00 -5.779968497e+00 -2.3483e+00 -2.0745e+00
140 +1.850248940e-05 +1.850248940e-05 -5.779981498e+00 -5.779981498e+00 -2.3473e+00 -2.0781e+00
147 +7.730215994e-06 +7.730215994e-06 -5.779992270e+00 -5.779992270e+00 -2.3446e+00 -2.0744e+00
154 +3.848619364e-06 +3.848619364e-06 -5.779996151e+00 -5.779996151e+00 -2.3420e+00 -2.0752e+00
164 +2.119870760e-06 +2.119870760e-06 -5.779997880e+00 -5.779997880e+00 -2.3424e+00 -2.0780e+00
176 +2.205165339e-07 +2.205165339e-07 -5.779999779e+00 -5.779999779e+00 -2.3436e+00 -2.0771e+00
191 +5.430201000e-08 +5.430201000e-08 -5.779999946e+00 -5.779999946e+00 -2.3433e+00 -2.0770e+00
212 +2.659458076e-08 +2.659458076e-08 -5.779999973e+00 -5.779999973e+00 -2.3431e+00 -2.0769e+00
222 +1.480971790e-09 +1.480971790e-09 -5.779999999e+00 -5.779999999e+00 -2.3432e+00 -2.0768e+00
% function evaluation | noise-free fitness - Fopt (4.996000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.651041611e+01 +4.651041611e+01 +9.647041611e+01 +9.647041611e+01 +4.8943e+00 -7.3501e-01
5 +2.505213866e+01 +2.505213866e+01 +7.501213866e+01 +7.501213866e+01 +2.4919e+00 -1.3963e+00
8 +6.217511945e+00 +6.217511945e+00 +5.617751195e+01 +5.617751195e+01 -1.8038e+00 +4.0865e+00
16 +3.817922438e+00 +3.817922438e+00 +5.377792244e+01 +5.377792244e+01 +4.3374e-01 +1.4071e+00
